City_Name,City_Code,Date,Cumulative_verified_cases,Cumulated_recovered,Cumulated_deaths,Cumulated_number_of_tests,Cumulated_number_of_diagnostic_tests,colour,final_score,zone,avg_salery,arb_jew,tzfifot,population,Verified Proportion,Verified Cases,Cumulative Verified Cases Proportion,Recovered,Deaths,Tests,Diagnostic Tests,death_Rate
אום אל-פחם,2710,8/20/2020,554,326,15,9706,8921,NULL,NULL,חיפה,"5,651",ערבי,"2,126",55183,9.06E-05,5,0.010039324,9,0,71,66,0.000271823
אום אל-פחם,2710,8/21/2020,559,335,15,9777,8987,NULL,NULL,חיפה,"5,651",ערבי,"2,126",55183,0.000797347,44,0.010129931,6,0,303,292,0.000271823
אום אל-פחם,2710,8/22/2020,603,341,15,10080,9279,NULL,NULL,חיפה,"5,651",ערבי,"2,126",55183,9.06E-05,5,0.010927278,28,0,80,75,0.000271823
אום אל-פחם,2710,8/23/2020,608,369,15,10160,9354,NULL,NULL,חיפה,"5,651",ערבי,"2,126",55183,0.000724861,40,0.011017886,10,0,298,285,0.000271823
אום אל-פחם,2710,8/24/2020,648,379,15,10458,9639,NULL,NULL,חיפה,"5,651",ערבי,"2,126",55183,0.00059801,33,0.011742747,11,0,318,306,0.000271823
אום אל-פחם,2710,8/25/2020,681,390,15,10776,9945,NULL,NULL,חיפה,"5,651",ערבי,"2,126",55183,0.000561767,31,0.012340757,27,0,288,279,0.000271823
אום אל-פחם,2710,8/26/2020,712,417,15,11064,10224,NULL,NULL,חיפה,"5,651",ערבי,"2,126",55183,0.00047116,26,0.012902524,26,0,292,281,0.000271823
אום אל-פחם,2710,8/27/2020,738,443,15,11356,10505,NULL,NULL,חיפה,"5,651",ערבי,"2,126",55183,0.00059801,33,0.013373684,23,0,251,243,0.000271823
אום אל-פחם,2710,8/28/2020,771,466,15,11607,10748,NULL,NULL,חיפה,"5,651",ערבי,"2,126",55183,0.000869833,48,0.013971694,3,0,261,251,0.000271823
אום אל-פחם,2710,8/29/2020,819,469,15,11868,10999,NULL,NULL,חיפה,"5,651",ערבי,"2,126",55183,9.06E-05,5,0.014841527,18,0,57,55,0.000271823
אום אל-פחם,2710,8/30/2020,824,487,15,11925,11054,NULL,NULL,חיפה,"5,651",ערבי,"2,126",55183,0.000779225,43,0.014932135,43,0,306,291,0.000271823
אום אל-פחם,2710,8/31/2020,867,530,15,12231,11345,אדום,8.1,חיפה,"5,651",ערבי,"2,126",55183,0.000797347,44,0.01571136,17,0,373,358,0.000271823
אום אל-פחם,2710,09/01/2020,911,547,15,12604,11703,אדום,8.1,חיפה,"5,651",ערבי,"2,126",55183,0.000670496,37,0.016508707,33,0,296,284,0.000271823
אום אל-פחם,2710,09/02/2020,948,580,15,12900,11987,אדום,8.2,חיפה,"5,651",ערבי,"2,126",55183,0.000851712,47,0.017179204,35,0,353,346,0.000271823
אום אל-פחם,2710,09/03/2020,995,615,15,13253,12333,אדום,8.2,חיפה,"5,651",ערבי,"2,126",55183,0.000652375,36,0.018030915,21,0,295,287,0.000271823
אום אל-פחם,2710,09/04/2020,1031,636,15,13548,12620,אדום,8.2,חיפה,"5,651",ערבי,"2,126",55183,0.000887955,49,0.01868329,12,0,377,362,0.000271823
אום אל-פחם,2710,09/05/2020,1080,648,15,13925,12982,אדום,8.1,חיפה,"5,651",ערבי,"2,126",55183,0.001087291,60,0.019571245,40,0,336,328,0.000271823
אום אל-פחם,2710,09/06/2020,1140,688,15,14261,13310,אדום,8.2,חיפה,"5,651",ערבי,"2,126",55183,0.000616132,34,0.020658536,18,0,263,254,0.000271823
אום אל-פחם,2710,09/07/2020,1174,706,15,14524,13564,אדום,8.2,חיפה,"5,651",ערבי,"2,126",55183,0.001685302,93,0.021274668,30,0,540,528,0.000271823
אום אל-פחם,2710,09/08/2020,1267,736,15,15064,14092,אדום,8.4,חיפה,"5,651",ערבי,"2,126",55183,0.001123534,62,0.02295997,19,0,327,318,0.000271823
אום אל-פחם,2710,09/09/2020,1329,755,15,15391,14410,אדום,8.5,חיפה,"5,651",ערבי,"2,126",55183,0.001884638,104,0.024083504,38,0,501,489,0.000271823
אום אל-פחם,2710,09/10/2020,1433,793,15,15892,14899,אדום,8.7,חיפה,"5,651",ערבי,"2,126",55183,0.001540329,85,0.025968142,20,0,356,341,0.000271823
אום אל-פחם,2710,09/11/2020,1518,813,15,16248,15240,אדום,9,חיפה,"5,651",ערבי,"2,126",55183,0.001087291,60,0.027508472,12,0,382,366,0.000271823
אום אל-פחם,2710,09/12/2020,1578,825,15,16630,15606,אדום,9.3,חיפה,"5,651",ערבי,"2,126",55183,0.001449722,80,0.028595763,72,0,549,524,0.000271823
אום אל-פחם,2710,9/13/2020,1658,897,15,17179,16130,אדום,9.4,חיפה,"5,651",ערבי,"2,126",55183,0.001377236,76,0.030045485,40,0,465,452,0.000271823
אום אל-פחם,2710,9/14/2020,1734,937,15,17644,16582,אדום,9.7,חיפה,"5,651",ערבי,"2,126",55183,0.001087291,60,0.031422721,55,0,403,382,0.000271823
אום אל-פחם,2710,9/15/2020,1794,992,15,18047,16964,אדום,9.8,חיפה,"5,651",ערבי,"2,126",55183,0.000652375,36,0.032510012,50,0,269,257,0.000271823
אום אל-פחם,2710,9/16/2020,1830,1042,15,18316,17221,אדום,9.8,חיפה,"5,651",ערבי,"2,126",55183,0.000652375,36,0.033162387,61,0,236,228,0.000271823
אום אל-פחם,2710,9/17/2020,1866,1103,15,18552,17449,אדום,9.6,חיפה,"5,651",ערבי,"2,126",55183,0.000869833,48,0.033814762,29,0,284,277,0.000271823
אום אל-פחם,2710,9/18/2020,1914,1132,15,18836,17726,אדום,9.3,חיפה,"5,651",ערבי,"2,126",55183,0.000724861,40,0.034684595,34,0,255,244,0.000271823
אום אל-פחם,2710,9/19/2020,1954,1166,15,19091,17970,אדום,9,חיפה,"5,651",ערבי,"2,126",55183,0.001177899,65,0.035409456,113,0,340,319,0.000271823
אום אל-פחם,2710,9/20/2020,2019,1279,15,19431,18289,אדום,8.7,חיפה,"5,651",ערבי,"2,126",55183,0.001087291,60,0.036587355,101,0,312,290,0.000271823
אום אל-פחם,2710,9/21/2020,2079,1380,15,19743,18579,אדום,8.3,חיפה,"5,651",ערבי,"2,126",55183,0.000217458,12,0.037674646,80,0,164,150,0.000271823
אום אל-פחם,2710,9/22/2020,2091,1460,15,19907,18729,אדום,8,חיפה,"5,651",ערבי,"2,126",55183,0.000398674,22,0.037892104,63,0,138,122,0.000271823
אום אל-פחם,2710,9/23/2020,2113,1523,15,20045,18851,אדום,7.7,חיפה,"5,651",ערבי,"2,126",55183,0.000616132,34,0.038290778,59,0,221,212,0.000271823
אום אל-פחם,2710,9/24/2020,2147,1582,15,20266,19063,אדום,7.5,חיפה,"5,651",ערבי,"2,126",55183,0.000869833,48,0.03890691,62,0,177,169,0.000271823
אום אל-פחם,2710,9/25/2020,2195,1644,15,20443,19232,כתום,7.5,חיפה,"5,651",ערבי,"2,126",55183,0.000489281,27,0.039776743,17,0,156,151,0.000271823
אום אל-פחם,2710,9/26/2020,2222,1661,15,20599,19383,אדום,7.5,חיפה,"5,651",ערבי,"2,126",55183,0.000561767,31,0.040266024,58,0,145,131,0.000271823
אום אל-פחם,2710,9/27/2020,2253,1719,15,20744,19514,כתום,7.5,חיפה,"5,651",ערבי,"2,126",55183,3.62E-05,2,0.040827791,41,0,20,17,0.000271823
אום אל-פחם,2710,9/28/2020,2255,1760,15,20764,19531,כתום,7.3,חיפה,"5,651",ערבי,"2,126",55183,0.000579889,32,0.040864034,45,0,328,293,0.000271823
אום אל-פחם,2710,9/29/2020,2287,1805,15,21092,19824,כתום,7.4,חיפה,"5,651",ערבי,"2,126",55183,0.000271823,15,0.041443923,56,0,147,122,0.000271823
אום אל-פחם,2710,9/30/2020,2302,1861,15,21239,19946,כתום,7.4,חיפה,"5,651",ערבי,"2,126",55183,0.000199337,11,0.041715746,46,0,144,127,0.000271823
אום אל-פחם,2710,10/01/2020,2313,1907,15,21383,20073,כתום,7.2,חיפה,"5,651",ערבי,"2,126",55183,0.000326187,18,0.041915083,27,0,203,175,0.000271823
אום אל-פחם,2710,10/02/2020,2331,1934,15,21586,20248,כתום,6.9,חיפה,"5,651",ערבי,"2,126",55183,3.62E-05,2,0.04224127,22,0,85,69,0.000271823
אום אל-פחם,2710,10/03/2020,2333,1956,15,21671,20317,כתום,6.5,חיפה,"5,651",ערבי,"2,126",55183,0.000289944,16,0.042277513,56,0,136,115,0.000271823
אום אל-פחם,2710,10/04/2020,2349,2012,15,21807,20432,כתום,6.1,חיפה,"5,651",ערבי,"2,126",55183,0.000144972,8,0.042567457,26,0,164,125,0.000271823
אום אל-פחם,2710,10/05/2020,2357,2038,15,21971,20557,צהוב,6,חיפה,"5,651",ערבי,"2,126",55183,0.000199337,11,0.04271243,37,0,154,136,0.000271823
אום אל-פחם,2710,10/06/2020,2368,2075,15,22125,20693,צהוב,5.5,חיפה,"5,651",ערבי,"2,126",55183,0.000181215,10,0.042911766,22,0,127,110,0.000271823
אום אל-פחם,2710,10/07/2020,2378,2097,15,22252,20803,צהוב,5.1,חיפה,"5,651",ערבי,"2,126",55183,0.000108729,6,0.043092982,24,0,177,145,0.000271823
אום אל-פחם,2710,10/08/2020,2384,2121,15,22429,20948,צהוב,4.8,חיפה,"5,651",ערבי,"2,126",55183,9.06E-05,5,0.043201711,22,0,90,69,0.000271823
אום אל-פחם,2710,10/09/2020,2389,2143,15,22519,21017,צהוב,4.5,חיפה,"5,651",ערבי,"2,126",55183,1.81E-05,1,0.043292318,8,0,44,35,0.000271823
אום אל-פחם,2710,10/10/2020,2390,2151,15,22563,21052,ירוק,4.4,חיפה,"5,651",ערבי,"2,126",55183,0.000108729,6,0.04331044,24,0,92,75,0.000271823
אום אל-פחם,2710,10/11/2020,2396,2175,15,22655,21127,ירוק,4.3,חיפה,"5,651",ערבי,"2,126",55183,9.06E-05,5,0.043419169,12,0,103,87,0.000271823
אום אל-פחם,2710,10/12/2020,2401,2187,15,22758,21214,ירוק,4,חיפה,"5,651",ערבי,"2,126",55183,1.81E-05,1,0.043509777,20,0,109,92,0.000271823
אום אל-פחם,2710,10/13/2020,2402,2207,15,22867,21306,ירוק,3.8,חיפה,"5,651",ערבי,"2,126",55183,0.000217458,12,0.043527898,16,0,117,106,0.000271823
אום אל-פחם,2710,10/14/2020,2414,2223,15,22984,21412,ירוק,3.7,חיפה,"5,651",ערבי,"2,126",55183,0.000108729,6,0.043745356,16,0,114,102,0.000271823
אום אל-פחם,2710,10/15/2020,2420,2239,15,23098,21514,ירוק,3.6,חיפה,"5,651",ערבי,"2,126",55183,0.000108729,6,0.043854085,7,0,63,56,0.000271823
אום אל-פחם,2710,10/16/2020,2426,2246,15,23161,21570,ירוק,3.6,חיפה,"5,651",ערבי,"2,126",55183,3.62E-05,2,0.043962815,4,1,28,26,0.000271823
אום אל-פחם,2710,10/17/2020,2428,2250,16,23189,21596,ירוק,3.6,חיפה,"5,651",ערבי,"2,126",55183,9.06E-05,5,0.043999058,21,0,58,52,0.000289944
אום אל-פחם,2710,10/18/2020,2433,2271,16,23247,21648,ירוק,3.7,חיפה,"5,651",ערבי,"2,126",55183,0.00023558,13,0.044089665,16,0,124,115,0.000289944
אום אל-פחם,2710,10/19/2020,2446,2287,16,23371,21763,ירוק,4,חיפה,"5,651",ערבי,"2,126",55183,0.000108729,6,0.044325245,6,0,104,95,0.000289944
אום אל-פחם,2710,10/20/2020,2452,2293,16,23475,21858,ירוק,4.4,חיפה,"5,651",ערבי,"2,126",55183,0.000398674,22,0.044433974,7,0,157,149,0.000289944
אום אל-פחם,2710,10/21/2020,2474,2300,16,23632,22007,צהוב,4.9,חיפה,"5,651",ערבי,"2,126",55183,3.62E-05,2,0.044832648,3,0,76,72,0.000289944
אום אל-פחם,2710,10/22/2020,2476,2303,16,23708,22079,צהוב,5.4,חיפה,"5,651",ערבי,"2,126",55183,0.000108729,6,0.044868891,21,0,62,58,0.000289944
אום אל-פחם,2710,10/23/2020,2482,2324,16,23770,22137,צהוב,5.7,חיפה,"5,651",ערבי,"2,126",55183,0.000108729,6,0.04497762,3,1,36,33,0.000289944
אום אל-פחם,2710,10/24/2020,2488,2327,17,23806,22170,כתום,6.1,חיפה,"5,651",ערבי,"2,126",55183,0.000217458,12,0.045086349,10,2,109,104,0.000308066
אום אל-פחם,2710,10/25/2020,2500,2337,19,23915,22274,כתום,6.5,חיפה,"5,651",ערבי,"2,126",55183,0.000108729,6,0.045303807,4,0,135,125,0.000344309
אום אל-פחם,2710,10/26/2020,2506,2341,19,24050,22399,כתום,6.6,חיפה,"5,651",ערבי,"2,126",55183,7.25E-05,4,0.045412536,2,0,115,106,0.000344309
אום אל-פחם,2710,10/27/2020,2510,2343,19,24165,22505,כתום,6.5,חיפה,"5,651",ערבי,"2,126",55183,0.000181215,10,0.045485023,4,0,170,168,0.000344309
אום אל-פחם,2710,10/28/2020,2520,2347,19,24335,22673,כתום,6.2,חיפה,"5,651",ערבי,"2,126",55183,9.06E-05,5,0.045666238,4,0,76,72,0.000344309
אום אל-פחם,2710,10/29/2020,2525,2351,19,24411,22745,צהוב,6,חיפה,"5,651",ערבי,"2,126",55183,0.000326187,18,0.045756845,10,0,208,204,0.000344309
אום אל-פחם,2710,10/30/2020,2543,2361,19,24619,22949,צהוב,5.8,חיפה,"5,651",ערבי,"2,126",55183,3.62E-05,2,0.046083033,4,0,21,19,0.000344309
אום אל-פחם,2710,10/31/2020,2545,2365,19,24640,22968,צהוב,5.6,חיפה,"5,651",ערבי,"2,126",55183,0.00036243,20,0.046119276,26,1,202,196,0.000344309
אום אל-פחם,2710,11/01/2020,2565,2391,20,24842,23164,צהוב,5.3,חיפה,"5,651",ערבי,"2,126",55183,0.000271823,15,0.046481706,5,0,135,127,0.00036243
אום אל-פחם,2710,11/02/2020,2580,2396,20,24977,23291,צהוב,5.3,חיפה,"5,651",ערבי,"2,126",55183,9.06E-05,5,0.046753529,14,0,120,114,0.00036243
אום אל-פחם,2710,11/03/2020,2585,2410,20,25097,23405,צהוב,5.4,חיפה,"5,651",ערבי,"2,126",55183,0.000271823,15,0.046844137,6,0,222,216,0.00036243
אום אל-פחם,2710,11/04/2020,2600,2416,20,25319,23621,צהוב,5.7,חיפה,"5,651",ערבי,"2,126",55183,0.000163094,9,0.04711596,5,0,165,163,0.00036243
אום אל-פחם,2710,11/05/2020,2609,2421,20,25484,23784,צהוב,6,חיפה,"5,651",ערבי,"2,126",55183,0.00036243,20,0.047279053,12,0,217,206,0.00036243
אום אל-פחם,2710,11/06/2020,2629,2433,20,25701,23990,כתום,6.1,חיפה,"5,651",ערבי,"2,126",55183,7.25E-05,4,0.047641484,8,1,59,56,0.00036243
אום אל-פחם,2710,11/07/2020,2633,2441,21,25760,24046,כתום,6.3,חיפה,"5,651",ערבי,"2,126",55183,9.06E-05,5,0.04771397,4,0,169,168,0.000380552
אום אל-פחם,2710,11/08/2020,2638,2445,21,25929,24214,כתום,6.4,חיפה,"5,651",ערבי,"2,126",55183,0.000289944,16,0.047804577,15,0,199,189,0.000380552
אום אל-פחם,2710,11/09/2020,2654,2460,21,26128,24403,כתום,6.3,חיפה,"5,651",ערבי,"2,126",55183,0.000163094,9,0.048094522,5,0,160,155,0.000380552
אום אל-פחם,2710,11/10/2020,2663,2465,21,26288,24558,כתום,6.2,חיפה,"5,651",ערבי,"2,126",55183,0.000380552,21,0.048257616,17,0,271,261,0.000380552
אום אל-פחם,2710,11/11/2020,2684,2482,21,26559,24819,כתום,6,חיפה,"5,651",ערבי,"2,126",55183,0.000144972,8,0.048638168,23,1,124,123,0.000380552
אום אל-פחם,2710,11/12/2020,2692,2505,22,26683,24942,צהוב,5.9,חיפה,"5,651",ערבי,"2,126",55183,0.000398674,22,0.04878314,6,0,168,168,0.000398674
אום אל-פחם,2710,11/13/2020,2714,2511,22,26851,25110,צהוב,5.7,חיפה,"5,651",ערבי,"2,126",55183,5.44E-05,3,0.049181813,11,0,39,39,0.000398674
אום אל-פחם,2710,11/14/2020,2717,2522,22,26890,25149,צהוב,5.6,חיפה,"5,651",ערבי,"2,126",55183,0.00036243,20,0.049236178,12,0,184,181,0.000398674
אום אל-פחם,2710,11/15/2020,2737,2534,22,27074,25330,צהוב,5.7,חיפה,"5,651",ערבי,"2,126",55183,0.000217458,12,0.049598608,7,0,152,144,0.000398674
אום אל-פחם,2710,11/16/2020,2749,2541,22,27226,25474,צהוב,5.8,חיפה,"5,651",ערבי,"2,126",55183,0.000308066,17,0.049816067,7,0,123,119,0.000398674
אום אל-פחם,2710,11/17/2020,2766,2548,22,27349,25593,כתום,6,חיפה,"5,651",ערבי,"2,126",55183,9.06E-05,5,0.050124132,20,1,146,142,0.000398674
אום אל-פחם,2710,11/18/2020,2771,2568,23,27495,25735,כתום,6.1,חיפה,"5,651",ערבי,"2,126",55183,0.000634253,35,0.05021474,6,0,320,312,0.000416795
אום אל-פחם,2710,11/19/2020,2806,2574,23,27815,26047,כתום,6.3,חיפה,"5,651",ערבי,"2,126",55183,0.000416795,23,0.050848993,9,0,155,154,0.000416795
אום אל-פחם,2710,11/20/2020,2829,2583,23,27970,26201,כתום,6.5,חיפה,"5,651",ערבי,"2,126",55183,0.000344309,19,0.051265788,2,0,136,135,0.000416795
אום אל-פחם,2710,11/21/2020,2848,2585,23,28106,26336,כתום,6.7,חיפה,"5,651",ערבי,"2,126",55183,0.000543646,30,0.051610097,26,0,239,236,0.000416795
אום אל-פחם,2710,11/22/2020,2878,2611,23,28345,26572,כתום,6.8,חיפה,"5,651",ערבי,"2,126",55183,0.000344309,19,0.052153743,19,0,263,253,0.000416795
אום אל-פחם,2710,11/23/2020,2897,2630,23,28608,26825,כתום,7,חיפה,"5,651",ערבי,"2,126",55183,9.06E-05,5,0.052498052,11,1,136,133,0.000416795
אום אל-פחם,2710,11/24/2020,2902,2641,24,28744,26958,כתום,7,חיפה,"5,651",ערבי,"2,126",55183,0.00083359,46,0.05258866,15,0,310,303,0.000434917
אום אל-פחם,2710,11/25/2020,2948,2656,24,29054,27261,כתום,7.4,חיפה,"5,651",ערבי,"2,126",55183,0.000344309,19,0.05342225,19,0,145,143,0.000434917
אום אל-פחם,2710,11/26/2020,2967,2675,24,29199,27404,כתום,7.4,חיפה,"5,651",ערבי,"2,126",55183,0.000326187,18,0.053766559,10,0,237,233,0.000434917
אום אל-פחם,2710,11/27/2020,2985,2685,24,29436,27637,כתום,7.5,חיפה,"5,651",ערבי,"2,126",55183,0.00023558,13,0.054092746,3,0,93,91,0.000434917
אום אל-פחם,2710,11/28/2020,2998,2688,24,29529,27728,כתום,7.4,חיפה,"5,651",ערבי,"2,126",55183,0.000634253,35,0.054328326,53,0,281,270,0.000434917
אום אל-פחם,2710,11/29/2020,3033,2741,24,29810,27998,כתום,7.3,חיפה,"5,651",ערבי,"2,126",55183,0.00036243,20,0.054962579,12,0,285,277,0.000434917
אום אל-פחם,2710,11/30/2020,3053,2753,24,30095,28275,כתום,7.2,חיפה,"5,651",ערבי,"2,126",55183,0.000289944,16,0.05532501,30,0,203,200,0.000434917
אום אל-פחם,2710,12/01/2020,3069,2783,24,30298,28475,כתום,7.3,חיפה,"5,651",ערבי,"2,126",55183,0.000579889,32,0.055614954,13,0,289,284,0.000434917
אום אל-פחם,2710,12/02/2020,3101,2796,24,30587,28759,כתום,7,חיפה,"5,651",ערבי,"2,126",55183,0.00047116,26,0.056194843,19,0,324,312,0.000434917
אום אל-פחם,2710,12/03/2020,3127,2815,24,30911,29071,כתום,6.8,חיפה,"5,651",ערבי,"2,126",55183,0.000561767,31,0.056666002,46,0,308,303,0.000434917
אום אל-פחם,2710,12/04/2020,3158,2861,24,31219,29374,כתום,6.8,חיפה,"5,651",ערבי,"2,126",55183,0.00036243,20,0.057227769,9,1,192,186,0.000434917
אום אל-פחם,2710,12/05/2020,3178,2870,25,31411,29560,כתום,6.8,חיפה,"5,651",ערבי,"2,126",55183,0.000416795,23,0.0575902,24,0,301,289,0.000453038
אום אל-פחם,2710,12/06/2020,3201,2894,25,31712,29849,כתום,6.8,חיפה,"5,651",ערבי,"2,126",55183,0.000507403,28,0.058006995,5,0,290,283,0.000453038
אום אל-פחם,2710,12/07/2020,3229,2899,25,32002,30132,כתום,6.8,חיפה,"5,651",ערבי,"2,126",55183,0.000344309,19,0.058514398,28,0,216,212,0.000453038
אום אל-פחם,2710,12/08/2020,3248,2927,25,32218,30344,כתום,6.8,חיפה,"5,651",ערבי,"2,126",55183,0.000543646,30,0.058858706,22,0,359,348,0.000453038
אום אל-פחם,2710,12/09/2020,3278,2949,25,32577,30692,כתום,6.8,חיפה,"5,651",ערבי,"2,126",55183,0.00047116,26,0.059402352,28,0,231,227,0.000453038
אום אל-פחם,2710,12/10/2020,3304,2977,25,32808,30919,כתום,6.9,חיפה,"5,651",ערבי,"2,126",55183,0.000434917,24,0.059873512,24,0,225,220,0.000453038
אום אל-פחם,2710,12/11/2020,3328,3001,25,33033,31139,כתום,6.8,חיפה,"5,651",ערבי,"2,126",55183,0.000271823,15,0.060308428,6,0,135,133,0.000453038
אום אל-פחם,2710,12/12/2020,3343,3007,25,33168,31272,כתום,6.7,חיפה,"5,651",ערבי,"2,126",55183,0.00036243,20,0.060580251,42,0,257,242,0.000453038
אום אל-פחם,2710,12/13/2020,3363,3049,25,33425,31514,כתום,6.7,חיפה,"5,651",ערבי,"2,126",55183,7.25E-05,4,0.060942682,20,0,191,185,0.000453038
אום אל-פחם,2710,12/14/2020,3367,3069,25,33616,31699,כתום,6.5,חיפה,"5,651",ערבי,"2,126",55183,0.000724861,40,0.061015168,24,0,321,316,0.000453038
אום אל-פחם,2710,12/15/2020,3407,3093,25,33937,32015,כתום,6.5,חיפה,"5,651",ערבי,"2,126",55183,0.000163094,9,0.061740029,21,0,241,238,0.000453038
אום אל-פחם,2710,12/16/2020,3416,3114,25,34178,32253,כתום,6.3,חיפה,"5,651",ערבי,"2,126",55183,0.000652375,36,0.061903122,26,0,383,377,0.000453038
אום אל-פחם,2710,12/17/2020,3452,3140,25,34561,32630,כתום,6.2,חיפה,"5,651",ערבי,"2,126",55183,0.000344309,19,0.062555497,26,0,166,159,0.000453038
אום אל-פחם,2710,12/18/2020,3471,3166,25,34727,32789,כתום,6.1,חיפה,"5,651",ערבי,"2,126",55183,0.000453038,25,0.062899806,13,0,331,326,0.000453038
אום אל-פחם,2710,12/19/2020,3496,3179,25,35058,33115,כתום,6.1,חיפה,"5,651",ערבי,"2,126",55183,0.000344309,19,0.063352844,47,1,250,238,0.000453038
אום אל-פחם,2710,12/20/2020,3515,3226,26,35308,33353,כתום,6.1,חיפה,"5,651",ערבי,"2,126",55183,0.000489281,27,0.063697153,4,0,258,254,0.00047116
אום אל-פחם,2710,12/21/2020,3542,3230,26,35566,33607,כתום,6.3,חיפה,"5,651",ערבי,"2,126",55183,0.000126851,7,0.064186434,28,0,225,220,0.00047116
אום אל-פחם,2710,12/22/2020,3549,3258,26,35791,33827,כתום,6.2,חיפה,"5,651",ערבי,"2,126",55183,0.000144972,8,0.064313285,7,0,198,196,0.00047116
אום אל-פחם,2710,12/23/2020,3557,3265,26,35989,34023,כתום,6.3,חיפה,"5,651",ערבי,"2,126",55183,0.000561767,31,0.064458257,28,1,350,347,0.00047116
אום אל-פחם,2710,12/24/2020,3588,3293,27,36339,34370,כתום,6.3,חיפה,"5,651",ערבי,"2,126",55183,0.00023558,13,0.065020024,17,1,149,145,0.000489281
אום אל-פחם,2710,12/25/2020,3601,3310,28,36488,34515,כתום,6.3,חיפה,"5,651",ערבי,"2,126",55183,0.00036243,20,0.065255604,9,0,166,162,0.000507403
אום אל-פחם,2710,12/26/2020,3621,3319,28,36654,34677,כתום,6.2,חיפה,"5,651",ערבי,"2,126",55183,0.000960441,53,0.065618035,60,0,256,248,0.000507403
אום אל-פחם,2710,12/27/2020,3674,3379,28,36910,34925,כתום,6.3,חיפה,"5,651",ערבי,"2,126",55183,0.000561767,31,0.066578475,26,0,240,231,0.000507403
אום אל-פחם,2710,12/28/2020,3705,3405,28,37150,35156,כתום,6.2,חיפה,"5,651",ערבי,"2,126",55183,0.000398674,22,0.067140242,17,0,208,207,0.000507403
אום אל-פחם,2710,12/29/2020,3727,3422,28,37358,35363,כתום,6.4,חיפה,"5,651",ערבי,"2,126",55183,0.000616132,34,0.067538916,19,0,249,246,0.000507403
אום אל-פחם,2710,12/30/2020,3761,3441,28,37607,35609,כתום,6.6,חיפה,"5,651",ערבי,"2,126",55183,0.00059801,33,0.068155048,10,0,193,189,0.000507403
אום אל-פחם,2710,12/31/2020,3794,3451,28,37800,35798,כתום,6.9,חיפה,"5,651",ערבי,"2,126",55183,0.000380552,21,0.068753058,26,2,272,260,0.000507403
אום אל-פחם,2710,01/01/2021,3815,3477,30,38072,36058,כתום,7.3,חיפה,"5,651",ערבי,"2,126",55183,0.000416795,23,0.06913361,2,0,153,148,0.000543646
אום אל-פחם,2710,01/02/2021,3838,3479,30,38225,36206,אדום,7.7,חיפה,"5,651",ערבי,"2,126",55183,0.000108729,6,0.069550405,47,0,90,87,0.000543646
אום אל-פחם,2710,01/03/2021,3844,3526,30,38315,36293,אדום,7.7,חיפה,"5,651",ערבי,"2,126",55183,0.000906076,50,0.069659134,10,2,322,317,0.000543646
אום אל-פחם,2710,01/04/2021,3894,3536,32,38637,36610,אדום,7.8,חיפה,"5,651",ערבי,"2,126",55183,0.000507403,28,0.07056521,21,0,198,191,0.000579889
אום אל-פחם,2710,01/05/2021,3922,3557,32,38835,36801,אדום,7.8,חיפה,"5,651",ערבי,"2,126",55183,0.000217458,12,0.071072613,57,1,179,177,0.000579889
אום אל-פחם,2710,01/06/2021,3934,3614,33,39014,36978,אדום,7.7,חיפה,"5,651",ערבי,"2,126",55183,0.000670496,37,0.071290071,15,2,236,231,0.00059801
אום אל-פחם,2710,01/07/2021,3971,3629,35,39250,37209,כתום,7.5,חיפה,"5,651",ערבי,"2,126",55183,0.000706739,39,0.071960568,22,1,366,359,0.000634253
אום אל-פחם,2710,01/08/2021,4010,3651,36,39616,37568,כתום,7.3,חיפה,"5,651",ערבי,"2,126",55183,0.000525524,29,0.072667307,11,0,205,201,0.000652375
